timestamp,minute_of_day,pv_power_kw,bedroom_kw,hall_kw,kitchen_kw,washing_machine_kw,motor_pump_kw,geyser_kw,bedroom_source,hall_source,kitchen_source,washing_machine_source,motor_pump_source,geyser_source
2025-12-01 03:25:00,205,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:26:00,206,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:27:00,207,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:28:00,208,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:29:00,209,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:30:00,210,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:31:00,211,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:32:00,212,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:33:00,213,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:34:00,214,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:35:00,215,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:36:00,216,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:37:00,217,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:38:00,218,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:39:00,219,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:40:00,220,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:41:00,221,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:42:00,222,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:43:00,223,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:44:00,224,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:45:00,225,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:46:00,226,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:47:00,227,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:48:00,228,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:49:00,229,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:50:00,230,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:51:00,231,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:52:00,232,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:53:00,233,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:54:00,234,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:55:00,235,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:56:00,236,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:57:00,237,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:58:00,238,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 03:59:00,239,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:00:00,240,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:01:00,241,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:02:00,242,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:03:00,243,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:04:00,244,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:05:00,245,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:06:00,246,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:07:00,247,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:08:00,248,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:09:00,249,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:10:00,250,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:11:00,251,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:12:00,252,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:13:00,253,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:14:00,254,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:15:00,255,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:16:00,256,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:17:00,257,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:18:00,258,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:19:00,259,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:20:00,260,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:21:00,261,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:22:00,262,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:23:00,263,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:24:00,264,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:25:00,265,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:26:00,266,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:27:00,267,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:28:00,268,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:29:00,269,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:30:00,270,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:31:00,271,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:32:00,272,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:33:00,273,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:34:00,274,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:35:00,275,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:36:00,276,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:37:00,277,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:38:00,278,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:39:00,279,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:40:00,280,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:41:00,281,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:42:00,282,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:43:00,283,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:44:00,284,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:45:00,285,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:46:00,286,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:47:00,287,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:48:00,288,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:49:00,289,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:50:00,290,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:51:00,291,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:52:00,292,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:53:00,293,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:54:00,294,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:55:00,295,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:56:00,296,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:57:00,297,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:58:00,298,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 04:59:00,299,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:00:00,300,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:01:00,301,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:02:00,302,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:03:00,303,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:04:00,304,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:05:00,305,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:06:00,306,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:07:00,307,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:08:00,308,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:09:00,309,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:10:00,310,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:11:00,311,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:12:00,312,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:13:00,313,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:14:00,314,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:15:00,315,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:16:00,316,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:17:00,317,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:18:00,318,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:19:00,319,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:20:00,320,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:21:00,321,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:22:00,322,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:23:00,323,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:24:00,324,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:25:00,325,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:26:00,326,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:27:00,327,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:28:00,328,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:29:00,329,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:30:00,330,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:31:00,331,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:32:00,332,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:33:00,333,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:34:00,334,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:35:00,335,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:36:00,336,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:37:00,337,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:38:00,338,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:39:00,339,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:40:00,340,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:41:00,341,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:42:00,342,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:43:00,343,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:44:00,344,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:45:00,345,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:46:00,346,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:47:00,347,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:48:00,348,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:49:00,349,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:50:00,350,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:51:00,351,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:52:00,352,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:53:00,353,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:54:00,354,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:55:00,355,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:56:00,356,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:57:00,357,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:58:00,358,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 05:59:00,359,0.0,0.03,0.03,0.03,0.0,0.0,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:00:00,360,0.0,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:01:00,361,0.004,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:02:00,362,0.009,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:03:00,363,0.013,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:04:00,364,0.017,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:05:00,365,0.022,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:06:00,366,0.026,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:07:00,367,0.031,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:08:00,368,0.035,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:09:00,369,0.039,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:10:00,370,0.044,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:11:00,371,0.048,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:12:00,372,0.052,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:13:00,373,0.057,0.08,0.05,0.15,0.0,0.8,0.0,GRID,GRID,GRID,GRID,GRID,GRID
2025-12-01 06:14:00,374,0.061,0.08,0.05,0.15,0.0,0.8,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:15:00,375,0.065,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:16:00,376,0.07,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:17:00,377,0.074,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:18:00,378,0.078,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:19:00,379,0.083,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:20:00,380,0.087,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:21:00,381,0.092,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:22:00,382,0.096,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:23:00,383,0.1,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:24:00,384,0.105,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:25:00,385,0.109,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:26:00,386,0.113,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:27:00,387,0.118,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:28:00,388,0.122,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:29:00,389,0.126,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:30:00,390,0.131,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:31:00,391,0.135,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:32:00,392,0.139,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:33:00,393,0.143,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:34:00,394,0.148,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:35:00,395,0.152,0.08,0.05,0.15,0.0,0.0,0.0,GRID,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:36:00,396,0.156,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:37:00,397,0.161,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:38:00,398,0.165,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:39:00,399,0.169,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:40:00,400,0.174,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:41:00,401,0.178,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:42:00,402,0.182,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:43:00,403,0.187,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:44:00,404,0.191,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:45:00,405,0.195,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:46:00,406,0.199,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:47:00,407,0.204,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:48:00,408,0.208,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
2025-12-01 06:49:00,409,0.212,0.08,0.05,0.15,0.0,0.0,0.0,SOLAR,SOLAR,GRID,GRID,GRID,GRID
